# Sample IMU log for Sensor Log Analyzer

# Columns: t_ms, ax, ay, az, gx, gy, gz

t_ms,ax,ay,az,gx,gy,gz
904,-0.0034603573561878924,-0.02514428298131876,0.999765295465086,1.1858106285510788,-0.15483383767825382,-0.020344430164439053
915,-0.015205593266997754,-0.016386295631215707,1.0006908608257608,1.3579526249807725,-0.3080980284229741,-0.15888670581628428
924,-0.007577525168896028,-0.018008734515721932,0.9969417144483884,0.948804521167573,-0.47103938284336716,-0.0832740891689176
935,-0.020640769632109132,-0.005965680585494614,0.9911507555647876,1.0223183256393227,-0.45873819897165957,0.036784043172937805
944,-0.009479197872698025,-0.017751160995181453,1.0090557150587034,1.2257427794500089,-0.3021182485812033,-0.09570712896657284
953,-0.012713885314313007,-0.024000166598190993,0.985707737729212,0.8520313369532443,-0.789603099814847,-0.24051532798008707
962,-0.014337574205285104,-0.015424907054283257,0.9949390388546323,1.3047036105948213,-0.3031702577063933,0.03269541631876466
971,-0.02082194127116374,-0.022453357188639476,1.014127420651431,1.2695263324997208,-0.7681606823448017,0.01744547028002368
982,-0.015378269427689828,-0.014251761769376418,0.9859988407810699,1.3878082991021372,-0.3893446129345979,0.298346671986787
991,-0.012440753081632287,-0.02428805564491563,1.0125916902969887,1.0510090423347598,-0.2924091996490994,0.028181773696467863
1002,-0.013237177325734723,-0.020270626757712237,1.000145258766897,1.1472670250568613,-0.6525992503355901,0.10153534977677237
1013,-0.014869878124980876,-0.013440685485600685,0.9897047352861231,0.9243528827214711,-0.05212627149361326,-0.3505743626481869
1023,-0.01787410931735215,-0.020020519546309384,1.0044289978997725,0.8044850880316687,-0.4351100382134947,-0.20956307509638963
1033,-0.01828446256413953,-0.021568424567641502,1.0018196725856867,0.8657546516370529,-0.2563805170912393,0.00275950188197226
1044,-0.018456351448117178,-0.018623628946250807,0.9980668078930468,0.9187523417669037,-0.4456066236511922,-0.04450593401555387
1053,-0.009730651860644335,-0.022708748317522714,0.9896004503024401,0.5229350845718264,-0.3175787171437557,-0.06389522267557174
1064,-0.01750533729223012,-0.015576801162183409,0.9994567817856598,0.805041576476007,-0.19866491070367243,0.0973858992521414
1075,-0.018365813387654667,-0.02456898150615983,0.9987620003877293,0.7580225446779454,-0.663955456892511,-0.21561918715693415
1085,-0.024463630988720314,-0.01780248685867778,1.0024956316994085,0.6516892543822489,-0.7245657635302795,0.05480868480150345
1095,-0.015347479933325877,-0.01688707646777426,0.9909110998298014,0.23687233606601604,-0.6153550610851735,-0.0159860603264973
1106,-0.016331481241785586,-0.02300516184283732,1.0005106284889338,0.4279219184085281,-0.8127406282590132,-0.01926722351643833
1116,-0.016617748217321326,-0.010717652318987669,0.9922945891244684,0.34226465858214156,-0.45867454552215947,0.07524399425350004
1126,-0.020582166143670488,-0.014253016403594013,1.005473740914587,0.655723647254381,-0.9244225246123098,0.0062939291347126145
1136,-0.01725969970586138,-0.02180323568538238,0.9916571380321684,0.4942365212390113,-0.8806666248386734,0.35618679795474006
1146,-0.013666492944272843,-0.022576632578127965,1.0201755329999735,0.4125374920955368,-0.7251629498016783,0.011850569435837534
1157,-0.025357529435843185,-0.0086861115174546,0.988084686701032,0.1302536195718928,-0.6040195023463782,0.18134928376438317
1167,-0.027142552793267515,-0.011721199060699846,1.019441647540411,0.7050834230723023,-0.805881792356616,-0.07010915553349065
1176,-0.0203083705117968,-0.0134706451334378,0.9940248769475696,0.3783170751078306,-0.6508105797390273,-0.06180550904520076
1185,-0.021725373131504404,-0.016127500948143515,1.0075752376473317,0.19897353098607376,-0.7741110335925869,-0.14938773428262117
1195,-0.016245694017878416,-0.013786028855717407,0.9906688797441363,0.16794375882861606,-0.5204556613847959,-0.08425302154510035
1204,-0.017252356912892217,-0.015902004191688367,1.0025753689172408,-0.0037558613464769852,-0.5246902480553067,-0.07169882653237282
1213,-0.020668077708715454,-0.008283442665377016,0.9684545685387562,-0.2202473726584527,-0.8679078133366978,0.005534256041398066
1224,-0.024137218999347704,-0.011379923003741802,1.0007862691258247,-0.0717477799918358,-0.4006547605113694,-0.12398490641678857
1235,-0.019138853627046096,-0.006320839002298074,1.0063555929724313,-0.08063605000926488,-0.8768596600727363,0.15443355575495546
1245,-0.02485797960052645,-0.005820370411210488,1.0120924712565038,-0.46411915113430047,-0.8500295878186299,0.0012091074674161707
1256,-0.014651388158324728,-0.011006793071117632,1.0155969289822504,0.2301192704954836,-0.45235786442063086,0.1931997680695271
1265,-0.019688619965753867,-0.014572679810774713,0.9967385474438654,-0.12705726959267036,-1.3367325267691683,0.07539952904296006
1275,-0.022113934528743398,-0.012441547643739129,1.007813099702004,0.017472519555413846,-0.9430876162348371,-0.16473397072657697
1285,-0.025504790465127124,-0.015792923474261707,0.9875558640231116,-0.08738836672217712,-0.9492802464013806,-0.07383018124321504
1296,-0.0026381789662583456,-0.015877408534150983,0.9997832524670521,-0.36070378882441984,-0.6217872659234173,0.12327569666302271
1305,-0.024696087504357186,-0.004423667281508073,1.0025207927605109,-0.2159167945573968,-0.8143520824295842,-0.11978697835909677
1315,-0.020467660590769144,-0.004884563883564976,0.987119103995863,-0.059217064758469884,-0.8191742601333438,0.08421908723933563
1326,-0.011814691535990155,-0.010807990406330304,1.0012720913577777,0.18226137462094244,-0.74414009764553,0.13058443261611952
1336,-0.023316924097185568,-0.0032603781021678362,1.0090067287241005,-0.4284346081586088,-0.9506785410483637,0.18341427405768918
1345,-0.020005158849863956,-0.002892844780609875,0.9878329419770738,-0.47794301625729974,-1.0346541963297717,0.05210620866614827
1355,-0.013652573805267201,0.0007894217394131334,0.992682022786899,-0.3496552220135935,-1.1436119403567875,-0.08566595600086784
1366,-0.018483820822970717,0.010088113915480557,0.9956326191889123,-0.5393328748181494,-1.1958748780254578,-0.09186978593771407
1377,-0.003159529871695722,-0.004255819226362771,0.9994263298971503,-0.8226969306993646,-0.642341055502896,-0.1485587981052124
1386,-0.017118678323914775,-0.004748992318607974,0.9908959917652647,-0.6875098706218264,-1.0725737551365928,-0.21538867117291968
1397,-0.01395201328648938,-0.0035738114827145277,1.0115143303798424,-0.3545022520659603,-0.5983606372563259,0.06483564692630511
1406,-0.019373963501011268,-0.004406309936777571,1.007057511184049,-0.45744246258917676,-0.9481417111012894,-0.09321740340857736
1415,-0.009347128516876415,-0.00987197810187232,0.9921458803875293,-0.40221680775434,-0.968764635478865,0.08904501112612224
1425,-0.006919362344635725,-9.896632635169624e-05,1.012395755449867,-0.8755698900920859,-1.035363716537031,0.011732361243213816
1434,-0.005284670184291884,-0.004827962693193988,1.0259439094551324,-0.7092705568222992,-0.8986198517315569,-0.13480864029974488
1444,-0.0035368455553617993,0.0025570882650046696,0.9856507843137127,-0.5934034180564419,-1.0922957316419433,-0.17561576930463857
1455,-0.006707993449396144,0.00186613494071212,1.000228456721598,-0.6689500816042946,-0.7815089452651363,-0.12805058808294556
1466,-0.007816994009822354,0.005245754433020082,1.0098081607634373,-1.141686464865535,-1.0441056864108158,0.1454791419153798
1475,-0.00615605631219188,0.00444424754770923,1.004966965044599,-0.7813332147325542,-0.9580161169454716,0.18544230259826724
1485,-0.013866263703429898,0.006847084932647318,0.998959022981588,-1.2933252512915097,-1.2730450579140733,0.12018265475833173
1494,-0.0005638711375550286,0.00047934238220834983,1.0069415576678904,-1.0779958978803228,-0.8379401653027798,-0.045404919023152
1505,-0.008921298866881405,0.009925181671459669,1.018726369639933,-0.9929086783943877,-0.7444616038232312,0.13338960889191345
1516,0.0015163312331961587,0.0025211296334450364,1.0074604169905046,-0.8462034959133474,-0.5157581201292858,-0.0726195965826175
1526,-0.0006691514997020252,0.009192481133677259,0.9829651628519097,-1.344649967167088,-0.8248486101502738,0.04222165256561724
1535,-0.0020736537337308495,0.0045694059421719216,1.006111024936752,-1.1845453643822517,-1.3110709915518237,-0.14188478123550688
1544,-0.0034782360126251145,0.010903145334895527,1.000611151329323,-0.9960980929250046,-0.9281555939963961,-0.06514964445895155
1553,-0.010088260328462374,0.0067180442128192495,1.0154671965271518,-0.756766000835412,-0.8719820111119999,0.10407640709274628
1562,-0.001459975706607781,0.009015495533479245,0.9994980480924517,-0.9334339505767031,-1.0862190756404488,0.03510584920390505
1571,-0.008562383953611977,0.011301725667043898,0.9952109616688991,-1.0691852403578903,-1.4821879778018208,-0.008724184228190776
1580,-0.0008229819591407331,-0.00030289831825956737,0.9954104339250154,-1.2272423189557282,-1.031082385546338,-0.02957527106241965
1590,0.004559995017711837,0.006771443462066541,1.0122921695922902,-0.9122082424653265,-1.4011134149661657,0.11159189660526607
1600,0.0008983823653270356,0.010476506886032315,0.9977833996649507,-0.8554844657431127,-1.1675548617160554,-0.03980240778475847
1611,-0.0021947751330940817,0.011175397392237336,0.9963961083456327,-1.2179534464360977,-1.113579171908894,-0.2802517273905993
1622,0.008619445454280606,0.008397097442763936,1.0070372320089487,-1.3460370268407136,-0.8370793095344573,-0.10024751726704093
1632,-0.0016566273384385644,0.018107048092515326,0.996684637960377,-1.049984231231479,-1.0077418708642552,0.3715277647593095
1643,0.007346350061918567,0.012973099292767869,1.0021743911629493,-1.310907141656074,-0.720369415980127,0.14014332820265318
1652,0.0001505067948259992,0.011962615186339457,0.99171758343507,-1.3202289831071876,-0.8524516086435185,0.0973447573760798
1663,0.01209869927986824,0.012875906799415957,1.002806252117799,-1.3077303406770737,-1.0235953362669554,0.12622570807961442
1672,0.00482491807382515,0.013542899411266244,0.9960589818511781,-1.4111422211863731,-0.6790860900967672,0.18223533714486592
1682,0.011638582260755507,0.018265006016755125,1.0015801721406001,-1.1016292746179834,-1.2922058534366943,-0.0957552665363874
1693,0.003968376164448969,0.011348199828392191,1.0226931994188908,-1.2550143659543127,-0.8947339483169411,-0.10389680231627982
1702,0.008786016848302373,0.024781254014281204,1.00819168799394,-1.4338310282399158,-0.9193056191684369,0.07578373593016023
1713,0.008527022604928951,0.018418269711485767,0.9983283256266263,-1.4005740835601586,-0.9632287337503351,-0.10437592323553394
1723,0.008634775193230314,0.0179960107036676,0.996655414977636,-1.2147198061531825,-0.7027187349533539,-0.07270297464117248
1732,0.01670549557419539,0.024403667494745082,1.0039255599069177,-1.3662834313985968,-1.1452785892593174,0.05512558700321076
1743,0.008980243602740936,0.019224935901962014,1.0001526581281883,-1.5047990100308206,-1.0889268829552337,0.052182940426722446
1754,0.008279510690266393,0.014745483694081855,0.9974668251777883,-1.2885578898140142,-0.8668053729277075,-0.004913073385875649
1763,0.01281210874639311,0.02163630915014893,1.0049988118288726,-1.3141574854349156,-0.9387656880981478,0.016480448614467624
1774,0.01214031584425867,0.019757567569877663,0.9929190279487797,-1.4720649992208117,-1.195577757558141,-0.0803416788399582
1784,0.024006884980186848,0.023230365914148197,1.0018769116951032,-1.442258734468362,-0.560185963138554,-0.1419338935160561
1795,0.011030804413461229,0.02129564188863812,0.9947353848938411,-1.5897357551376603,-1.3317432491788463,0.21938308603008821
1804,0.018264628408277677,0.012696000733644384,1.011071147369922,-1.8602804751478916,-0.5649983039935503,0.15218014655356496
1813,0.011834218551059414,0.021416308777981945,1.0178011759883412,-1.2839926066079523,-0.8886819630652286,-0.10613066823144975
1822,0.023162980639344768,0.022830818938049918,0.993555169154989,-1.5065562242848336,-0.845911295011255,-0.13761418938901585
1833,0.01879540964650878,0.016331987834806053,1.0040154546435054,-1.3818676035889688,-1.1360395762436482,-0.15207590489903267
1844,0.028698431263207865,0.02541870986906078,0.9922512350172977,-1.652971293854491,-1.0968156901587534,-0.07696878196581475
1855,0.023874540090833295,0.016943079815090824,0.9907634328740612,-1.7061257126919167,-0.6579538721527751,-0.15872332956163202
1864,0.01320986832100701,0.022029772054322733,0.9879016073998759,-1.7601476077711007,-0.9893229317725585,-0.07591161572874716
1873,0.016672357470318956,0.025077137186716482,1.017685216261061,-1.3672231727746096,-0.46870371397162613,0.1389898374995602
1882,0.014485883511862818,0.016065840577095584,0.9876339879889969,-1.4409304721034852,-0.7019827629275347,-0.3081079578973826
1892,0.0246640959047201,0.016473031628125585,1.0051574113732948,-1.2474358950081368,-1.3037075402006608,-0.00324137217032975
1902,0.02792159427931433,0.026451747101134914,0.9912314309680228,-1.2350587084899871,-0.9115627836732388,-0.0026384749079794915
1911,0.015523054567986472,0.00512108511498088,0.9864371800773394,-1.538158481687191,-1.0707498486143288,0.25313818568811985
1921,0.015893675600744915,0.022320463040803287,0.985587263739318,-1.6975487754833332,-0.8089967371935363,-0.04425562356675519
1930,0.015201893097100783,0.018014276096176028,0.9997550695506847,-1.099877389257139,-0.48787617505929703,-0.0451964697398573
1939,0.016597657255838193,0.025400838859296712,1.005850308456056,-1.3422805001356792,-0.43754458040388733,-0.04682141035105044
1949,0.025380760129025723,0.0252361252689018,1.0110244981882526,-1.3509418608625379,-0.8380306574210343,-0.10499100783523349
1958,0.015474434778902098,0.011172642604810316,0.9989282180607229,-1.7784739828593474,-0.9991211966873994,-0.03568595002273773
1968,0.01903898329336399,0.019187485870351618,0.9911167389921678,-1.0095460530466382,-0.8865213820540454,0.21440221164507559
1977,0.020370300672425037,0.021756773837922058,1.0170673857259884,-1.2806459678657014,-0.4114425954926729,0.15284470866880914
1988,0.020936814719005537,0.0179059004577259,0.9911579670462278,-1.1589075788478997,-0.5394265401033254,0.10698072889322995
1997,0.02305469848305131,0.025589844829440815,0.9847124199815879,-1.74629322521249,-0.6689381313928366,-0.0441045879500326
2007,0.01805435033845979,0.01507253382043713,0.9923083496358485,-1.3744606426536252,-0.6449923308586235,-0.16374605654381177
2018,0.020409248286051285,0.031015205273093656,1.004638692780289,-1.8406893033040577,-0.5221970274099561,0.21208089254032655
2029,0.024855438563329262,0.017195356620879586,0.9980548763532306,-1.2115069964480352,-1.1216592369861331,-0.06704745532805581
2038,0.01998225972371186,0.014864646370265263,0.9999997110901848,-1.1051926020604168,-0.4154459310509201,-0.13563374002558237
2047,0.017448249537758344,0.011306107096219986,1.0029657599412278,-1.3195124690385611,-0.46302476935947756,0.1385156143283695
2058,0.02181231139149461,0.021050023366166862,1.006688406897986,-1.4086332303635845,-0.7384847349276035,0.04205396072118747
2067,0.013987002925047117,0.018989904933930483,0.9930598115757189,-1.2066912233952036,-0.42238609377104414,0.052477943967212
2077,0.026643983235119163,0.012015108463412274,0.9895900269851478,-1.6168286362665496,-0.42308807272324345,0.09384461171203896
2087,0.016700157722269425,0.013055201152876353,0.9969911227459767,-1.522448767179895,-0.4315374882876533,0.0020104767505391826
2097,0.01782470218132119,0.017988329413134302,1.0127470615633003,-1.3946463486025464,-0.8020727416445326,0.12035613848135074
2106,0.01634374632844582,0.016296248605224085,0.9844348364186903,-1.1051502536137154,-0.5732210787125728,0.019357652012358915
2116,0.015645516923576595,0.013836307734110357,0.9925917194579758,-1.271012985834464,-0.33081402165948015,0.12464541766469889
2127,0.011958673063043972,0.019027811146036744,1.0057005796803995,-0.9593177920177389,-0.6296004596382557,-0.02085726073182276
2138,0.006871666553709953,0.010894950932361038,0.997975312082259,-1.211670628739376,-0.38091928276272263,-0.03197629140312478
2148,0.018593620252703225,0.012337493069608066,1.0175356797430144,-1.1512659205054248,-0.5868021550555311,0.20176871371499822
2159,0.019441188829665584,0.016223067765381648,1.0002245063497373,-1.268457509988469,-0.49324013392093286,0.10916356062880303
2170,0.017496902739921102,0.019376092944411314,0.9849603971174838,-1.0670023215037785,-0.6110315846199481,-0.20178870028625592
2179,0.010479405400188215,-0.0005805293939111049,1.006529848158746,-1.0817285449755223,-0.2405967286767374,-0.30210408575929276
2189,0.017899118607229182,0.008131626834775207,1.0124858862716015,-1.1042326333443788,-0.33515846030299584,0.250902862624833
2198,0.009588670403295627,0.019762846039951352,1.0139498385723065,-0.9771978928166083,-0.3632414052046228,0.2659884703370924
2208,0.017509881182053755,0.004206138864481283,1.0077988162935472,-1.1583978262971006,-0.06105963437491621,-0.02886737320440665
2218,0.004495381096242037,0.015503510171520428,0.9995645235361923,-0.926824159345477,-0.461705609121642,0.07271895269842982
2227,0.005658675324383411,0.0071086569021305765,1.0128849977991323,-0.8423850142082634,-0.34996239244137906,0.19108165580990275
2237,0.011887394111969004,0.012429542153677295,0.9847710811434743,-0.850525433443832,-0.0013843331847368245,-0.10925588416616314
2247,0.006310814543191393,0.020941985945386862,1.0037401212295043,-0.9517958438815272,-0.3400715415815362,-0.10839205406899467
2258,0.0023530721005334924,-0.00472994167692654,1.0085331568601195,-0.6798176750922931,-0.1847238773675818,-0.03915289678870261
2267,0.007617660331956325,0.013028790300782304,0.9841721384031916,-0.49398430744917116,-0.06438870833358572,0.01749581774881794
2277,0.010805980987406077,0.0036942556253286123,1.0010726793756033,-1.0957612747751726,-0.3557905595224536,-0.02781477551875031
2288,0.0031090174664955496,0.017013392228912214,1.0063315850769723,-0.7800212927263024,-0.5757659854737543,-0.03693035051441429
2297,0.004404400700872783,0.007792750583857184,0.9683740412949231,-0.5500637500525477,-0.2169060563135752,0.3259285869593458
2307,0.004741872319869784,0.005834341099927585,1.0055023611704927,-0.6844480114352581,-0.25496782613369917,-0.5017087219807462
2318,0.017420760973011293,-0.00043215447504729287,0.992238365404795,-0.9770429610340847,-0.2338585220607689,-0.038389474317665054
2328,0.006941148414447252,-0.004464036951698632,1.012789783075582,-0.7958631162154882,0.008292366973660203,-0.17214957745623402
2337,0.010356941061346953,0.00045216405153838816,1.0009716672750362,-0.40719494289611413,-0.2056577182708666,0.1499258261149281
2347,0.00283048945292161,-0.005363691305293632,0.9967614561680992,-0.6606578966135461,-0.3061231307315598,0.5522297520146188
